episode,level,total_reward,steps_taken,treasures_collected,final_score,lives_remaining,epsilon,duration_sec,avg_reward_100,avg_treasures_100,walls_hit,explored_cells,hint_accuracy
1328,hard,190.37,39,1,-5,0,0.02,4.33,527.22,2.37,5,21,53.85
1329,hard,192.29,28,1,-5,0,0.02,2.98,520.27,2.34,1,18,71.43
1330,hard,435.94,61,2,10,0,0.02,4.99,515.34,2.32,1,34,63.93
1331,hard,583.64,122,3,55,0,0.02,10.93,516.44,2.33,34,45,62.3
1332,hard,237.73,49,1,-10,0,0.02,4.23,504.14,2.29,4,29,63.27
1333,hard,81.61,61,0,-70,0,0.02,6.12,502.57,2.28,12,26,50.82
1334,hard,664.91,117,3,50,0,0.02,9.47,500.07,2.27,5,54,59.83
1335,hard,58.09,80,0,-40,0,0.02,6.83,496.8,2.25,14,19,47.5
1336,hard,198.46,35,1,0,0,0.02,3.15,494.09,2.24,0,19,68.57
1337,hard,198.0,61,1,5,0,0.02,5.08,492.19,2.23,7,19,55.74
1338,hard,428.1,80,2,35,0,0.02,8.27,484.06,2.2,12,32,66.25
1339,hard,260.58,83,1,-10,0,0.02,7.2,476.56,2.17,12,30,48.19
1340,hard,547.44,186,2,30,0,0.02,16.11,477.95,2.17,13,41,50.0
1341,hard,673.39,124,3,55,0,0.02,10.08,480.13,2.18,17,57,57.26
1342,hard,1107.34,358,4,115,0,0.02,34.7,484.49,2.19,46,63,51.12
1343,hard,252.47,93,1,-15,0,0.02,7.46,480.37,2.17,10,25,59.14
1344,hard,511.23,99,2,5,0,0.02,8.39,483.61,2.18,7,49,60.61
1345,hard,195.18,38,1,0,0,0.02,3.24,479.2,2.16,4,19,63.16
1346,hard,405.98,61,2,30,0,0.02,5.2,478.48,2.16,3,37,60.66
1347,hard,868.47,142,4,115,0,0.02,11.81,483.31,2.18,10,54,64.79
1348,hard,1494.44,581,5,135,0,0.02,48.95,497.82,2.21,80,77,51.81
1349,hard,890.18,176,4,110,0,0.02,14.98,500.52,2.22,23,54,59.09
1350,hard,909.55,253,4,85,0,0.02,23.31,504.46,2.24,62,81,50.99
1351,hard,525.5,116,2,50,0,0.02,9.39,499.67,2.22,18,56,59.48
1352,hard,424.36,81,2,10,0,0.02,6.46,496.02,2.2,9,40,54.32
1353,hard,880.28,130,4,95,0,0.02,9.53,502.35,2.23,11,63,64.62
1354,hard,180.96,38,1,0,0,0.02,2.46,500.04,2.22,2,19,55.26
1355,hard,649.39,103,3,50,0,0.02,7.6,504.41,2.24,20,51,65.05
1356,hard,615.67,91,3,80,0,0.02,7.66,508.09,2.26,15,44,68.13
1357,hard,269.39,61,1,10,0,0.02,6.02,506.59,2.25,6,32,62.3
1358,hard,162.01,25,1,0,0,0.02,1.98,503.88,2.24,5,16,84.0
1359,hard,872.79,152,4,85,0,0.02,11.13,508.48,2.26,35,58,74.34
1360,hard,472.2,86,2,-15,0,0.02,6.34,506.61,2.25,4,44,60.47
1361,hard,802.09,133,4,80,0,0.02,10.01,512.87,2.28,26,60,56.39
1362,hard,234.17,44,1,10,0,0.02,2.98,511.05,2.27,4,25,68.18
1363,hard,457.93,109,2,45,0,0.02,8.21,511.0,2.27,22,42,66.97
1364,hard,206.56,27,1,0,0,0.02,1.71,506.73,2.25,2,20,77.78
1365,hard,247.85,88,1,-15,0,0.02,6.98,503.73,2.23,11,33,48.86
1366,hard,514.92,116,2,-5,0,0.02,9.96,501.11,2.21,10,48,59.48
1367,hard,469.71,108,2,35,0,0.02,8.98,503.89,2.22,15,47,57.41
1368,hard,610.03,75,3,70,0,0.02,7.07,505.85,2.23,8,39,69.33
1369,hard,246.91,45,1,-25,0,0.02,4.03,503.59,2.22,2,31,64.44
1370,hard,797.05,116,4,115,0,0.02,8.8,507.03,2.24,18,54,65.52
1371,hard,385.55,67,2,20,0,0.02,5.04,506.79,2.24,12,30,64.18
1372,hard,394.83,56,2,25,0,0.02,4.08,505.97,2.24,5,34,71.43
1373,hard,266.5,51,1,-5,0,0.02,3.91,506.59,2.24,4,30,70.59
1374,hard,265.96,55,1,0,0,0.02,3.96,504.9,2.23,6,33,61.82
1375,hard,577.18,197,2,30,0,0.02,17.03,508.9,2.24,20,41,50.76
1376,hard,524.61,144,2,45,0,0.02,10.59,507.73,2.23,7,40,53.47
1377,hard,257.15,47,1,0,0,0.02,3.54,498.96,2.2,3,31,70.21
1378,hard,509.05,99,2,15,0,0.02,7.49,499.93,2.2,10,52,59.6
1379,hard,391.19,57,2,25,0,0.02,5.63,493.43,2.18,7,34,64.91
1380,hard,358.48,39,2,50,0,0.02,3.43,491.59,2.18,4,27,79.49
1381,hard,509.22,101,2,30,0,0.02,7.48,490.3,2.17,4,52,53.47
1382,hard,448.83,81,2,25,0,0.02,7.19,488.53,2.16,10,38,61.73
1383,hard,382.61,55,2,20,0,0.02,6.57,489.73,2.17,10,32,69.09
1384,hard,452.38,73,2,35,0,0.02,8.21,487.77,2.16,4,36,60.27
1385,hard,622.26,111,3,55,0,0.02,10.65,487.41,2.16,16,44,63.96
1386,hard,457.3,72,2,30,0,0.02,6.73,489.88,2.17,7,40,59.72
1387,hard,475.62,74,2,20,0,0.02,7.58,491.01,2.17,7,47,58.11
1388,hard,511.02,158,2,5,0,0.02,11.48,493.59,2.18,24,44,58.86
1389,hard,559.87,52,3,70,0,0.02,4.14,494.98,2.19,6,32,75.0
1390,hard,601.87,102,3,35,0,0.02,7.43,492.26,2.18,17,42,66.67
1391,hard,1215.99,449,5,155,0,0.02,35.75,501.86,2.22,238,88,59.91
1392,hard,421.58,60,2,30,0,0.02,5.23,492.92,2.19,3,37,60.0
1393,hard,390.41,152,1,0,0,0.02,11.72,486.36,2.15,53,56,67.11
1394,hard,392.18,46,2,25,0,0.02,3.56,485.76,2.15,2,28,63.04
1395,hard,616.36,90,3,75,0,0.02,7.31,487.34,2.16,12,42,66.67
1396,hard,185.71,26,1,-5,0,0.02,2.42,484.23,2.15,1,16,73.08
1397,hard,1083.32,319,4,85,0,0.02,24.48,486.49,2.15,26,64,54.55
1398,hard,385.48,57,2,10,0,0.02,4.99,487.75,2.16,6,32,63.16
1399,hard,682.6,101,3,80,0,0.02,8.46,488.35,2.16,5,53,61.39
1400,hard,410.12,72,2,35,0,0.02,6.96,483.48,2.14,7,29,59.72
1401,hard,632.15,75,3,55,0,0.02,7.25,482.39,2.13,4,46,69.33
1402,hard,439.0,67,2,5,0,0.02,9.56,484.64,2.14,6,36,65.67
1403,hard,991.25,256,4,120,0,0.02,34.51,491.7,2.17,25,55,56.64
1404,hard,377.79,72,2,30,0,0.02,7.71,493.09,2.18,19,33,61.11
1405,hard,929.35,361,4,100,0,0.02,39.33,493.27,2.18,146,57,52.08
1406,hard,255.91,52,1,0,0,0.02,5.59,491.38,2.17,3,27,65.38
1407,hard,453.28,102,2,5,0,0.02,12.23,492.91,2.18,9,31,61.76
1408,hard,442.84,82,2,5,0,0.02,8.4,495.15,2.19,16,39,68.29
1409,hard,470.15,123,2,15,0,0.02,15.94,498.92,2.21,30,45,61.79
1410,hard,417.25,64,2,35,0,0.02,8.14,497.06,2.2,6,32,65.62
1411,hard,213.78,31,1,0,0,0.02,3.46,497.31,2.2,2,20,77.42
1412,hard,430.03,62,2,5,0,0.02,6.72,499.48,2.21,6,35,67.74
1413,hard,472.7,82,2,30,0,0.02,9.65,498.18,2.2,8,49,60.98
1414,hard,519.36,131,2,5,0,0.02,14.48,496.98,2.19,32,47,70.23
1415,hard,988.91,255,4,95,0,0.02,30.71,504.13,2.22,93,85,64.71
1416,hard,646.31,109,3,60,0,0.02,11.15,501.57,2.21,11,52,65.14
1417,hard,1448.4,693,5,135,0,0.02,72.75,509.71,2.23,275,93,50.79
1418,hard,218.5,43,1,-5,0,0.02,4.68,509.76,2.23,4,24,62.79
1419,hard,403.29,61,2,35,0,0.02,6.67,511.34,2.24,11,38,60.66
1420,hard,1037.17,578,4,100,0,0.02,66.4,515.8,2.25,264,79,42.39
1421,hard,1042.31,349,4,85,0,0.02,35.72,524.17,2.28,91,75,61.03
1422,hard,931.13,206,4,50,0,0.02,21.1,522.52,2.28,42,71,58.74
1423,hard,408.91,56,2,35,0,0.02,7.12,524.63,2.29,6,31,67.86
1424,hard,840.85,154,4,75,0,0.02,16.04,527.22,2.3,33,61,69.48
1425,hard,215.26,30,1,10,0,0.02,3.74,523.43,2.28,1,23,73.33
1426,hard,450.63,69,2,20,0,0.02,7.21,519.47,2.26,6,38,69.57
1427,hard,806.94,143,4,90,0,0.02,14.32,522.44,2.28,29,52,60.84
1428,hard,878.85,335,3,45,0,0.02,36.32,529.32,2.3,53,73,53.13
1429,hard,993.51,302,4,85,0,0.02,30.31,537.33,2.33,100,68,68.87
1430,hard,385.96,52,2,30,0,0.02,6.33,536.83,2.33,5,29,65.38
1431,hard,427.71,60,2,35,0,0.02,7.03,535.28,2.32,5,37,63.33
1432,hard,1045.55,631,4,90,0,0.02,70.9,543.35,2.35,318,75,47.54
1433,hard,465.82,85,2,30,0,0.02,9.54,547.2,2.37,4,36,55.29
1434,hard,619.03,95,3,30,0,0.02,10.07,546.74,2.37,8,55,64.21
1435,hard,843.7,160,4,95,0,0.02,17.76,554.59,2.41,53,57,70.0
1436,hard,841.52,255,4,85,0,0.02,29.26,561.02,2.44,94,51,50.98
1437,hard,216.84,46,1,0,0,0.02,5.68,561.21,2.44,9,23,69.57
1438,hard,610.85,79,3,75,0,0.02,9.27,563.04,2.45,7,42,65.82
1439,hard,914.58,169,4,80,0,0.02,17.89,569.58,2.48,8,55,60.95
1440,hard,223.81,35,1,0,0,0.02,5.3,566.34,2.47,2,24,68.57
1441,hard,269.75,81,1,-40,0,0.02,9.34,562.31,2.45,14,36,53.09
1442,hard,444.0,88,2,30,0,0.02,10.41,555.67,2.43,6,37,59.09
1443,hard,204.36,32,1,-5,0,0.02,4.23,555.19,2.43,3,21,68.75
1444,hard,367.02,46,2,40,0,0.02,5.76,553.75,2.43,5,28,63.04
1445,hard,1391.57,1418,5,85,0,0.02,231.74,565.71,2.47,881,88,41.82
1446,hard,439.91,71,2,25,0,0.02,6.61,566.05,2.47,8,37,63.38
1447,hard,424.63,83,2,45,0,0.02,7.65,561.62,2.45,20,35,68.67
1448,hard,424.16,61,2,45,0,0.02,5.59,550.91,2.42,2,35,63.93
1449,hard,863.63,133,4,110,0,0.02,12.83,550.65,2.42,24,60,66.92
1450,hard,411.43,57,2,30,0,0.02,5.74,545.67,2.4,6,34,66.67
1451,hard,308.33,107,1,0,0,0.02,10.74,543.49,2.39,29,49,55.14
1452,hard,410.87,55,2,50,0,0.02,4.74,543.36,2.39,1,33,63.64
1453,hard,378.84,45,2,50,0,0.02,3.73,538.35,2.37,5,27,71.11
1454,hard,985.19,260,4,105,0,0.02,20.08,546.39,2.4,62,83,55.77
1455,hard,871.47,258,4,90,0,0.02,24.0,548.61,2.41,133,65,60.85
1456,hard,930.02,323,4,110,0,0.02,27.8,551.75,2.42,143,81,52.63
1457,hard,272.07,58,1,-20,0,0.02,4.85,551.78,2.42,7,26,63.79
1458,hard,648.82,73,3,70,0,0.02,5.96,556.65,2.44,4,46,72.6
1459,hard,638.78,78,3,70,0,0.02,6.03,554.31,2.43,6,45,70.51
1460,hard,208.28,31,1,-10,0,0.02,3.68,551.67,2.42,2,18,70.97
1461,hard,408.48,57,2,15,0,0.02,5.75,547.73,2.4,5,34,64.91
1462,hard,401.82,47,2,30,0,0.02,5.3,549.41,2.41,1,29,72.34
1463,hard,929.95,167,4,115,0,0.02,14.69,554.13,2.43,12,67,62.87
1464,hard,396.38,62,2,20,0,0.02,5.28,556.03,2.44,9,33,61.29
1465,hard,432.07,63,2,25,0,0.02,5.1,557.87,2.45,3,32,63.49
1466,hard,374.81,46,2,20,0,0.02,4.24,556.47,2.45,7,28,82.61
1467,hard,354.56,49,2,45,0,0.02,4.34,555.32,2.45,10,26,67.35
1468,hard,901.58,169,4,75,0,0.02,13.11,558.23,2.46,10,55,59.17
1469,hard,435.08,61,2,5,0,0.02,5.82,560.11,2.47,2,33,70.49
1470,hard,203.02,47,1,-20,0,0.02,4.66,554.17,2.44,8,27,59.57
1471,hard,432.28,54,2,25,0,0.02,5.31,554.64,2.44,3,35,70.37
1472,hard,679.48,123,3,85,0,0.02,11.6,557.49,2.45,21,71,60.16
1473,hard,587.85,64,3,75,0,0.02,4.91,560.7,2.47,8,39,76.56
1474,hard,1165.78,357,5,110,0,0.02,29.82,569.7,2.51,114,78,58.82
1475,hard,496.09,94,2,30,0,0.02,8.17,568.89,2.51,3,47,56.38
1476,hard,410.98,50,2,25,0,0.02,4.29,567.75,2.51,3,30,68.0
1477,hard,1037.75,289,4,100,0,0.02,20.32,575.56,2.54,24,59,57.09
1478,hard,279.14,73,1,-5,0,0.02,5.44,573.26,2.53,6,29,63.01
1479,hard,439.15,91,2,20,0,0.02,6.29,573.74,2.53,11,37,58.24
1480,hard,614.61,109,3,50,0,0.02,7.48,576.3,2.54,13,46,66.97
1481,hard,1109.38,394,4,85,0,0.02,29.17,582.3,2.56,72,69,52.03
1482,hard,520.57,96,2,50,0,0.02,7.08,583.02,2.56,4,51,59.38
1483,hard,454.26,85,2,45,0,0.02,5.76,583.73,2.56,12,41,64.71
1484,hard,205.49,46,1,5,0,0.02,3.28,581.27,2.55,1,18,60.87
1485,hard,555.19,52,3,65,0,0.02,3.55,580.59,2.55,5,35,80.77
1486,hard,227.06,44,1,0,0,0.02,3.51,578.29,2.54,3,23,61.36
1487,hard,405.76,73,2,20,0,0.02,5.01,577.59,2.54,6,36,65.75
1488,hard,226.06,38,1,-10,0,0.02,2.63,574.74,2.53,3,23,65.79
1489,hard,584.32,68,3,35,0,0.02,5.05,574.99,2.53,7,41,70.59
1490,hard,478.59,82,2,35,0,0.02,5.85,573.76,2.52,6,40,62.2
1491,hard,880.45,158,4,90,0,0.02,12.87,570.4,2.51,29,55,67.72
1492,hard,411.1,60,2,20,0,0.02,5.26,570.3,2.51,9,33,76.67
1493,hard,825.81,136,4,90,0,0.02,12.16,574.65,2.54,21,57,69.85
1494,hard,480.03,108,2,-30,0,0.02,8.76,575.53,2.54,20,49,63.89
1495,hard,597.18,82,3,80,0,0.02,6.03,575.34,2.54,12,39,68.29
1496,hard,686.83,113,3,75,0,0.02,8.03,580.35,2.56,15,54,65.49
1497,hard,883.81,223,4,95,0,0.02,17.91,578.35,2.56,80,70,53.36
1498,hard,427.37,79,2,-5,0,0.02,6.54,578.77,2.56,11,39,67.09
1499,hard,1313.24,817,5,120,0,0.02,67.27,585.08,2.58,460,83,47.37
1500,hard,545.5,63,3,65,0,0.02,5.01,586.43,2.59,11,37,65.08
